rating,reviews,company,province,parsed_date,processed_reviews,tokenized_reviews,topic
5,Terus berlanjut...,JNE,Riau,2021-01-21,lanjut,['lanjut'],Pelayanan Bagus
5,Tujuan kurir yang baik,JNE,Riau,2021-01-21,tuju,['tuju'],Pelayanan Bagus
4,Sistem antrian yang bagus,JNE,Riau,2021-01-21,sistem antri bagus,"['sistem', 'antri', 'bagus']",Pelayanan Bagus
5,Oke...,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Pelayanan bagus,JNE,Riau,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
4,Pilihan yang bagus untuk kargo,JNE,Riau,2021-01-21,pilih bagus kargo,"['pilih', 'bagus', 'kargo']",Pelayanan Bagus
5,Josss,JNE,Riau,2021-01-21,joss,['joss'],Pelayanan Bagus
5,Dll,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Kantorku dekat sini,JNE,Riau,2021-01-21,kantor,['kantor'],Pelayanan Bagus
5,Staf yang sangat profesional,JNE,Riau,2021-01-21,staf profesional,"['staf', 'profesional']",Pelayanan Bagus
4,hidangan utama,JNE,Riau,2021-01-21,hidang utama,"['hidang', 'utama']",Pelayanan Bagus
5,gercep,JNE,Riau,2021-01-21,nyata,['nyata'],Pelayanan Bagus
4,Dll,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Bagus sekali,JNE,Riau,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Atas,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Oke,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Bagus,JNE,Riau,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,terbaik,JNE,Riau,2021-01-21,baik,['baik'],Pelayanan Bagus
5,👍🏻👍🏻 …,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Bagus,JNE,Riau,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Kurir yang bagus,JNE,Riau,2021-01-21,bagus,['bagus'],Pelayanan Bagus
5,Pelayanan prima,JNE,Riau,2021-01-21,layan prima,"['layan', 'prima']",Pelayanan Bagus
5,Menyesap,JNE,Riau,2021-01-21,sesap,['sesap'],Pelayanan Bagus
5,"jakarta
aku akan",JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Kargo terbaik :),JNE,Riau,2021-01-21,kargo baik,"['kargo', 'baik']",Pelayanan Bagus
4,Ya,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,👍👍👍👍👍 …,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Yoi..M,JNE,Riau,2021-01-21,yoi m,"['yoi', 'm']",Pelayanan Bagus
4,Posisi profesional,JNE,Riau,2021-01-21,posisi profesional,"['posisi', 'profesional']",Pelayanan Bagus
5,Layanan cepat,JNE,Riau,2021-01-21,cepat,['cepat'],Pelayanan Bagus
4,Satu gudang JNE,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,jne okkk,JNE,Riau,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Asik,JNE,Sulawesi Barat,2021-01-21,asik,['asik'],Pelayanan Bagus
5,Manrap,JNE,Sulawesi Barat,2021-01-21,paviliun,['paviliun'],Pelayanan Bagus
5,"Bagi yg komplen barang tidak sampai2, saya kira samaji dgn ekspedisi lain, jgn mengeluh krn ekspedisi skarang rata2 kekurangan kurir termasuk shopee dll, saya sbg mntan kurir tau kadang kita capek bukan krn mengantar tapi karena menghadapi …",JNE,Sulawesi Selatan,2021-01-21,komplen samaji ekspedisi keluh ekspedisi skarang kurang sbg mntan kadang capek antar hadap,"['komplen', 'samaji', 'ekspedisi', 'keluh', 'ekspedisi', 'skarang', 'kurang', 'sbg', 'mntan', 'kadang', 'capek', 'antar', 'hadap']",Pelayanan Bagus
5,"Pelayanan ramah, tempat pengiriman barangnya buka sampai jam 00.00 malam. Klo ada paket yg pake JNE tinggal ambil di dkt rumah.",JNE,Sulawesi Selatan,2021-01-21,layan ramah kirim barang malam pakai tinggal dkt rumah,"['layan', 'ramah', 'kirim', 'barang', 'malam', 'pakai', 'tinggal', 'dkt', 'rumah']",Pelayanan Bagus
5,"Saya sangat senang atas pelayanan disana namun sangat disayangkan pengantar terlihat kurang senyum, saya harap lain waktu pengantar nya wajib senyum agar dapat memberikan energi positif terhadap pelanggan",JNE,Sulawesi Selatan,2021-01-21,layan sana sayang antar senyum harap waktu antar wajib senyum energi positif langgan,"['layan', 'sana', 'sayang', 'antar', 'senyum', 'harap', 'waktu', 'antar', 'wajib', 'senyum', 'energi', 'positif', 'langgan']",Pelayanan Bagus
5,"Pelayanan ok, datang ingin ambil paket langsung di arahkan sama karyawan nya, untuk yang nunggu paketnya tapi gk datang² saran saya mending langsung aja ambil di tempat nya,dan sebelum mengambil harus konfirmasi dulu ke CS(Customer service), supaya bisa di siapkan dan dapat langsung di ambil",JNE,Sulawesi Selatan,2021-01-21,layan langsung arah karyawan paket saran lebih baik langsung ambil konfirmasi customer service customer service siap langsung,"['layan', 'langsung', 'arah', 'karyawan', 'paket', 'saran', 'lebih', 'baik', 'langsung', 'ambil', 'konfirmasi', 'customer', 'service', 'customer', 'service', 'siap', 'langsung']",Pelayanan Bagus
5,"JNE Top markotopsi 👏🏼👏🏼👏🏼👏🏼🤘🏿, malam tetap melayani pengiriman dan pengambilan paket kiriman …",JNE,Sulawesi Selatan,2021-01-21,markotopsi malam layan kirim ambil kirim,"['markotopsi', 'malam', 'layan', 'kirim', 'ambil', 'kirim']",Pelayanan Bagus
5,"Tempat nyaman,lokasi strategis,pilihan terbaik untuk lakukan pengiriman.

Buat yang mau mengirim tetap patuhi aturan pakai masker, dan jaga jarak",JNE,Sulawesi Selatan,2021-01-21,nyaman lokasi strategis pilih baik laku kirim kirim patuh atur pakai masker jaga jarak,"['nyaman', 'lokasi', 'strategis', 'pilih', 'baik', 'laku', 'kirim', 'kirim', 'patuh', 'atur', 'pakai', 'masker', 'jaga', 'jarak']",Pelayanan Bagus
5,Pengiriman cepat kurang dari 3 hari,JNE,Sulawesi Selatan,2021-01-21,kirim cepat,"['kirim', 'cepat']",Pelayanan Bagus
5,Sudah beberapa kalinkirim barang di tempat ini.  Kirim susu etawa ke Mamuju.  Stafnya ramah.,JNE,Sulawesi Selatan,2021-01-21,kalinkirim susu etawa staf ramah,"['kalinkirim', 'susu', 'etawa', 'staf', 'ramah']",Pelayanan Bagus
5,"Untuk Malika flower dari Kirana Pet Shop sudah lama tutup berganti penghuni atau kepemilikan rumah, sebelumnya usaha tersebut hanya dijual dari rumah, bukan usaha utama, hanya usaha sampingan, namun sekarang sudah berganti kepemilikan rumah",JNE,Sulawesi Selatan,2021-01-21,malika flower kirana pet shop lambat tutup ganti huni milik rumah usaha jual rumah usaha utama usaha samping ganti milik rumah,"['malika', 'flower', 'kirana', 'pet', 'shop', 'lambat', 'tutup', 'ganti', 'huni', 'milik', 'rumah', 'usaha', 'jual', 'rumah', 'usaha', 'utama', 'usaha', 'samping', 'ganti', 'milik', 'rumah']",Pelayanan Bagus
5,"Senang sekali dengan pelayanan nya, semoga tambah sukses dan pelayanan pengiriman semakin cepat dan gesit",JNE,Sulawesi Selatan,2021-01-21,layan moga sukses layan kirim cepat gesit,"['layan', 'moga', 'sukses', 'layan', 'kirim', 'cepat', 'gesit']",Pelayanan Bagus
5,"Keren... Estimasi tiba 8-11 Juli, tiba tgl 8 Juli. Terimakasih banyak",JNE,Sulawesi Selatan,2021-01-21,estimasi juli juli,"['estimasi', 'juli', 'juli']",Pelayanan Bagus
5,"salah satu kurir terbaik, menggunakan layanan reg dan tiba setelah satu hari.
direkomendasikan.",JNE,Sulawesi Selatan,2021-01-21,salah baik register rekomendasi,"['salah', 'baik', 'register', 'rekomendasi']",Pelayanan Bagus
5,"Kurir terbaik di hari biasa, namun lambat di bulan Ramadhan",JNE,Sulawesi Selatan,2021-01-21,baik lambat ramadhan,"['baik', 'lambat', 'ramadhan']",Pelayanan Bagus
4,"Ini adalah gudang kota mereka. Pelayanannya cepat, tidak banyak orang yang mengantri. Tempat parkir yang luas.",JNE,Sulawesi Selatan,2021-01-21,kota layan cepat orang antri parkir luas,"['kota', 'layan', 'cepat', 'orang', 'antri', 'parkir', 'luas']",Pelayanan Bagus
4,Kantor utama kurir ternama JNE. Kantor dianggap kotor dan tampak tidak terurus.,JNE,Sulawesi Selatan,2021-01-21,kantor utama nama kantor anggap kotor urus,"['kantor', 'utama', 'nama', 'kantor', 'anggap', 'kotor', 'urus']",Pelayanan Bagus
5,Caspleng untuk JNE....cepat dan rapi...lebih bertanggung jawab...,JNE,Sulawesi Selatan,2021-01-21,caspleng cepat rapi tanggung,"['caspleng', 'cepat', 'rapi', 'tanggung']",Pelayanan Bagus
5,"Ya, stafnya cukup baik.",JNE,Sulawesi Selatan,2021-01-21,staf,['staf'],Pelayanan Bagus
5,Kurir dll solid,JNE,Sulawesi Selatan,2021-01-21,solid,['solid'],Pelayanan Bagus
5,Pelayanan bagus,JNE,Sulawesi Selatan,2021-01-21,layan bagus,"['layan', 'bagus']",Pelayanan Bagus
5,Layanan JNE inti di Sulawesi Selatan dan memiliki pelayanan yang lembut,JNE,Sulawesi Selatan,2021-01-21,inti sulawesi selatan milik layan lembut,"['inti', 'sulawesi', 'selatan', 'milik', 'layan', 'lembut']",Pelayanan Bagus
5,Sangat bagus,JNE,Sulawesi Selatan,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Lulus untuk semua,JNE,Sulawesi Selatan,2021-01-21,lulus,['lulus'],Pelayanan Bagus
5,hayanya d goggel map,JNE,Sulawesi Selatan,2021-01-21,peta hayanya goggel,"['peta', 'hayanya', 'goggel']",Pelayanan Bagus
4,"Lokasi bagus, tapi masih renovasi....",JNE,Sulawesi Selatan,2021-01-21,lokasi bagus renovasi,"['lokasi', 'bagus', 'renovasi']",Pelayanan Bagus
4,Pelayanan bagus tapi karyawannya agak lambat,JNE,Sulawesi Selatan,2021-01-21,layan bagus karyawannya lambat,"['layan', 'bagus', 'karyawannya', 'lambat']",Pelayanan Bagus
5,"Kalau mau cepet, sebaiknya barang dialamatkan dikantor JNE dgn keterangan brg diambil sendiri, saya sering melakukannya, paling lama 3hari",JNE,Sulawesi Tengah,2021-01-21,cepat alamat kantor terang ambil laku lambat,"['cepat', 'alamat', 'kantor', 'terang', 'ambil', 'laku', 'lambat']",Pelayanan Bagus
5,"Mntp walaupun lama sampai rumah saat delivery kurir, tapi pengiriman dari Jawa cuma 3 hari, debest, beda dengan ekspedisi lain, 7 harian anjir",JNE,Sulawesi Tengah,2021-01-21,mntp lambat rumah delivery kirim jawa debest beda ekspedisi hari,"['mntp', 'lambat', 'rumah', 'delivery', 'kirim', 'jawa', 'debest', 'beda', 'ekspedisi', 'hari']",Pelayanan Bagus
5,Pergi cek barang karena di akun shopee tertulis barangnya sudah sampai di palu. Ternyata kurir JNE lebih cepat ngirim barang ke rumah. Jadi pemberitaan kemarin2 barang ga nyampe2 menurutku pelayanan jne udah ditingkatkan,JNE,Sulawesi Tengah,2021-01-21,pergi cek akun tulis barang cepat rumah berita kemarin turut layan tingkat,"['pergi', 'cek', 'akun', 'tulis', 'barang', 'cepat', 'rumah', 'berita', 'kemarin', 'turut', 'layan', 'tingkat']",Pelayanan Bagus
4,Kurang akurat info status pengirimannya. Barang sudah sampai di kota tujuan ditahan sampai beberapa hari. Giliran tracking ke gudang terdekat dibilang sudah dibawa kurir. Seharusnya update dong info tracking terbaru biar ga cape bolak balik nanya paket sampe bejibun itu customer setiap jam kerja datang karena kurang update,JNE,Sulawesi Tengah,2021-01-21,akurat informasi kirim kota tuju tahan gilir tracking dekat bilang bawa update  informasi tracking baru capek bolak customer kerja update,"['akurat', 'informasi', 'kirim', 'kota', 'tuju', 'tahan', 'gilir', 'tracking', 'dekat', 'bilang', 'bawa', 'update', 'informasi', 'tracking', 'baru', 'capek', 'bolak', 'customer', 'kerja', 'update']",Pelayanan Bagus
4,"JNE yang sekarang sudah lumayan baik. Antrian sudah berdasarkan nomor, tapi untuk yang baru pertama kali datang mungkin agak kebingungan karena tidak ada karyawan yg standby buat ngarahin. ruang tunggu tidak terlalu kondusif, karena …",JNE,Sulawesi Tengah,2021-01-21,antri dasar nomor bingung karyawan standby ngarahin ruang kondusif,"['antri', 'dasar', 'nomor', 'bingung', 'karyawan', 'standby', 'ngarahin', 'ruang', 'kondusif']",Pelayanan Bagus
5,JNE memang mantap di hari Minggu saja buka..  Dari pukul 8.00 sampai 18.00. Pelayanan yg prima. Letak di jln Juanda Kota Palu. Silakan.,JNE,Sulawesi Tengah,2021-01-21,bagus layan prima letak jalan juanda kota sila,"['bagus', 'layan', 'prima', 'letak', 'jalan', 'juanda', 'kota', 'sila']",Pelayanan Bagus
5,Bagus dan semoga lebih sukses selalu untuk JNE cab palu,JNE,Sulawesi Tengah,2021-01-21,bagus moga sukses cab,"['bagus', 'moga', 'sukses', 'cab']",Pelayanan Bagus
5,Pergi ke sana untuk mengirim dokumen penting yang tidak dapat dilakukan oleh perusahaan pelayaran lain (masalah pencegahan). …,JNE,Sulawesi Tengah,2021-01-21,pergi kirim dokumen usaha layar cegah,"['pergi', 'kirim', 'dokumen', 'usaha', 'layar', 'cegah']",Pelayanan Bagus
4,"2017= Ramai sekali, pengiriman kebanyakan tidak tepat waktu
Diperbarui 2022 = layanan lebih baik! Bagus.",JNE,Sulawesi Tengah,2021-01-21,ramai kirim banyak tepat waktu baru bagus,"['ramai', 'kirim', 'banyak', 'tepat', 'waktu', 'baru', 'bagus']",Pelayanan Bagus
4,B aja,JNE,Sulawesi Tengah,2021-01-21,b,['b'],Pelayanan Bagus
5,"Bolehkah aku memintamu melakukannya karena aku belum memilikinya?""",JNE,Sulawesi Tengah,2021-01-21,minta laku milik,"['minta', 'laku', 'milik']",Pelayanan Bagus
5,Mengambil barang lebih cepat daripada menunggu...,JNE,Sulawesi Tengah,2021-01-21,ambil cepat tunggu,"['ambil', 'cepat', 'tunggu']",Pelayanan Bagus
5,Layak lah,JNE,Sulawesi Tengah,2021-01-21,layak ,['layak'],Pelayanan Bagus
4,"Layanan moderat 🙂🙂
Saya memberikan 4 bintang untuk bisnis ini …",JNE,Sulawesi Tengah,2021-01-21,moderat bintang bisnis,"['moderat', 'bintang', 'bisnis']",Pelayanan Bagus
5,Bagus,JNE,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Itu mudah,JNE,Sulawesi Tengah,2021-01-21,mudah,['mudah'],Pelayanan Bagus
5,Cepat,JNE,Sulawesi Tengah,2021-01-21,cepat,['cepat'],Pelayanan Bagus
5,Oke,JNE,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Jika,JNE,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Oke,JNE,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
5,Layanan hebat 👍👍 …,JNE,Sulawesi Tengah,2021-01-21,hebat,['hebat'],Pelayanan Bagus
4,Bagus,JNE,Sulawesi Tengah,2021-01-21,bagus,['bagus'],Pelayanan Bagus
4,Penuh sesak,JNE,Sulawesi Tengah,2021-01-21,penuh sesak,"['penuh', 'sesak']",Pelayanan Bagus
5,Menyukai,JNE,Sulawesi Tengah,2021-01-21,suka,['suka'],Pelayanan Bagus
5,antrian panjang,JNE,Sulawesi Tengah,2021-01-21,antri,['antri'],Pelayanan Bagus
5,Dekat tempat,JNE,Sulawesi Tengah,2021-01-21,nan,['nan'],Pelayanan Bagus
4,Pengiriman ekspres,JNE,Sulawesi Tengah,2021-01-21,kirim ekspres,"['kirim', 'ekspres']",Pelayanan Bagus
5,"Pelayanan baik, ruang tunggu nyaman",JNE,Sulawesi Tenggara,2021-01-21,layan ruang nyaman,"['layan', 'ruang', 'nyaman']",Pelayanan Bagus
5,"Pelayanan diloket perlu ditingkatkan khususnya pd bulan2 saat terjadi overload, kurirnya oke sangat komunikatif",JNE,Sulawesi Tenggara,2021-01-21,layan loket tingkat overload kurir komunikatif,"['layan', 'loket', 'tingkat', 'overload', 'kurir', 'komunikatif']",Pelayanan Bagus
5,"calon penerima paket hanya boleh menunggu di ruang tunggu.
pelayanan karyawan/karyawatinya ramah, santun, responsif.
puaslah, suasananya bersahabat.",JNE,Sulawesi Tenggara,2021-01-21,calon terima tunggu ruang layan karyawan karyawatinya ramah santun responsif puas suasana sahabat,"['calon', 'terima', 'tunggu', 'ruang', 'layan', 'karyawan', 'karyawatinya', 'ramah', 'santun', 'responsif', 'puas', 'suasana', 'sahabat']",Pelayanan Bagus
5,Kantor cabang JNE kendari jlan ahmad yani. Proses cepat tanpa ribet.,JNE,Sulawesi Tenggara,2021-01-21,kantor cabang jlan ahmad yani proses cepat ribet,"['kantor', 'cabang', 'jlan', 'ahmad', 'yani', 'proses', 'cepat', 'ribet']",Pelayanan Bagus
5,"Pelayanan bagus, pengiriman sampai di alamat tujuan",JNE,Sulawesi Tenggara,2021-01-21,layan bagus kirim tuju,"['layan', 'bagus', 'kirim', 'tuju']",Pelayanan Bagus
5,"Pelayanannya cepat, CS ramah. Thanks JNE",JNE,Sulawesi Tenggara,2021-01-21,layan cepat customer service ramah,"['layan', 'cepat', 'customer', 'service', 'ramah']",Pelayanan Bagus
4,"Proses pelayanan baik.
Hanya posisi kantor kurang pas krn langsung menghadap matahari sore. Klw bisa d tambahkan baliho atau semacamnya untuk menutupi sinar matahari
Namun ruangan bagus krn sdh menggunakan AC",JNE,Sulawesi Tenggara,2021-01-21,proses layan posisi kantor pas langsung hadap matahari sore tambah baliho macam tutup sinar matahari ruang bagus ac,"['proses', 'layan', 'posisi', 'kantor', 'pas', 'langsung', 'hadap', 'matahari', 'sore', 'tambah', 'baliho', 'macam', 'tutup', 'sinar', 'matahari', 'ruang', 'bagus', 'ac']",Pelayanan Bagus
5,"Untuk saya pribadi pake JNE, bagus, pengirimannya cepat dan itu relatif menurut saya, yang ke 2 ada customer care yang bisa di hubungi via chat lewat twitter ini sangat urgent menurut saya.",JNE,Sulawesi Tenggara,2021-01-21,pribadi pakai bagus kirim cepat relatif customer care via chat twitter urgent,"['pribadi', 'pakai', 'bagus', 'kirim', 'cepat', 'relatif', 'customer', 'care', 'via', 'chat', 'twitter', 'urgent']",Pelayanan Bagus
5,"Yang bintang 1 kelihatan org malas.. Klo paket mu ngk sampai tanya ke kantornya, atau dm ke fb atau ig nya jne kendari.. Bisa saja paketmu salah alamat atau salah nomor hp ditulis sama pengirim.. Malah koar2 disini.. Paket saya sampai terus ke alamat.. Nomor hp jelas ngk pernah off.. Koar2 disini siapa yg mo jawab",JNE,Sulawesi Tenggara,2021-01-21,bintang orang malas mu ngk kantor dm fb instagram paket salah salah nomor handphone tulis kirim teriak nomor handphone ngk off teriak,"['bintang', 'orang', 'malas', 'mu', 'ngk', 'kantor', 'dm', 'fb', 'instagram', 'paket', 'salah', 'salah', 'nomor', 'handphone', 'tulis', 'kirim', 'teriak', 'nomor', 'handphone', 'ngk', 'off', 'teriak']",Pelayanan Bagus
4,Sedikit cuek sih layanannya saat ngambil paket.. tapi tetep pake jasa JNE karena kurirnya ramah2 saat mengantarkan barang kerumah,JNE,Sulawesi Tenggara,2021-01-21,cuek layan ambil tetep pakai jasa kurir ramah antar rumah,"['cuek', 'layan', 'ambil', 'tetep', 'pakai', 'jasa', 'kurir', 'ramah', 'antar', 'rumah']",Pelayanan Bagus
5,"Lokasi pengambilan paket sekaligus pengiriman di Kantor Cabang JNE. Barang yang tiba di Kendari terlebih dahulu diantar ke sini, kemudian dibawa ke tempat drop paket terdekat sampai diantar ke rumah penerima barang masing-masing. Pemilik barang juga dapat mengambil langsung paketnya di tempat ini.",JNE,Sulawesi Tenggara,2021-01-21,lokasi ambil kirim kantor cabang antar bawa drop dekat antar rumah terima milik ambil langsung paket,"['lokasi', 'ambil', 'kirim', 'kantor', 'cabang', 'antar', 'bawa', 'drop', 'dekat', 'antar', 'rumah', 'terima', 'milik', 'ambil', 'langsung', 'paket']",Pelayanan Bagus
5,"mungkin banyak yg komplain pelayanannya jne tapi alhamdulillah faktanya semua barangku datang tepat waktu 3-4 hari ,, aq malah setiap pesan barang kurirnya selalu jne",JNE,Sulawesi Tenggara,2021-01-21,komplain layan fakta barang tepat waktu pesan kurir,"['komplain', 'layan', 'fakta', 'barang', 'tepat', 'waktu', 'pesan', 'kurir']",Pelayanan Bagus
5,"Sangat membantu mencari barang yg blum diantar kurir dari cab. Kemaraya lalu di retun ke Kantor Cab. Katanya sy menolak paket, padahal sy blum ketemu kurirnya??",JNE,Sulawesi Tenggara,2021-01-21,bantu cari antar cab kemaraya retun kantor cab tolak ketemu kurir,"['bantu', 'cari', 'antar', 'cab', 'kemaraya', 'retun', 'kantor', 'cab', 'tolak', 'ketemu', 'kurir']",Pelayanan Bagus
5,Ini orang-orang juga digoogle mereka disuruh ulas.. malah tanya paket... Siapa yg mo jawab disni..,JNE,Sulawesi Tenggara,2021-01-21,orang orang digoogle suruh ulas disni,"['orang', 'orang', 'digoogle', 'suruh', 'ulas', 'disni']",Pelayanan Bagus
5,Yah lumayan lebih cepatlah.. tolong kalau diantarkan tidak ada orang dirumah di wa dulu,JNE,Sulawesi Tenggara,2021-01-21,cepat antar orang rumah whatsapp,"['cepat', 'antar', 'orang', 'rumah', 'whatsapp']",Pelayanan Bagus
4,Ini adalah JNE cabang utama untuk wilayah Kota Kendari. Pengiriman maupun pengambilan barang kiriman dapat dilakukan di tempat ini. Untuk pengambilan barang selalu ingat untuk menyiapkan ktp.,JNE,Sulawesi Tenggara,2021-01-21,cabang utama wilayah kota kirim ambil kirim ambil ktp,"['cabang', 'utama', 'wilayah', 'kota', 'kirim', 'ambil', 'kirim', 'ambil', 'ktp']",Pelayanan Bagus
4,antrian panjang & semoga pelayanannya lebih baik lagi terutama pengantaran paket yang kurang memuaskan.,JNE,Sulawesi Tenggara,2021-01-21,antri moga layan antar muas,"['antri', 'moga', 'layan', 'antar', 'muas']",Pelayanan Bagus
5,Pelayanannya bagus. Tidak menunggu lama. Saya selalu menggunakan JNE untuk jasa pengiriman,JNE,Sulawesi Tenggara,2021-01-21,layan bagus tunggu lambat jasa kirim,"['layan', 'bagus', 'tunggu', 'lambat', 'jasa', 'kirim']",Pelayanan Bagus
5,Untuk yang ingin menanyakan kiriman silahkan mengirimkan DM melalui fans page Facebook atau Instagram JNE Kendari untuk fast respon... Yaa,JNE,Sulawesi Tenggara,2021-01-21,kirim silah kirim dm fans page facebook instagram fast respon,"['kirim', 'silah', 'kirim', 'dm', 'fans', 'page', 'facebook', 'instagram', 'fast', 'respon']",Pelayanan Bagus
4,"paketq kok belum smpe yah, mohon d konfirmasi atas nama saswita tria yugywianty",JNE,Sulawesi Tenggara,2021-01-21,paketq mohon konfirmasi saswita tria yugywianty,"['paketq', 'mohon', 'konfirmasi', 'saswita', 'tria', 'yugywianty']",Pelayanan Bagus
5,Menjual alat2 pancing,JNE,Sulawesi Tenggara,2021-01-21,jual alat pancing,"['jual', 'alat', 'pancing']",Pelayanan Bagus
5,Maaf paket ku sdah 4 hri blum sampe.tolong di konfirmasi atas nama ririn yusrida,JNE,Sulawesi Tenggara,2021-01-21,maaf hri konfirmasi ririn yusrida,"['maaf', 'hri', 'konfirmasi', 'ririn', 'yusrida']",Pelayanan Bagus
5,pelayanan nya bagus jasa pengiriman yg cepat,JNE,Sulawesi Tenggara,2021-01-21,layan bagus jasa kirim cepat,"['layan', 'bagus', 'jasa', 'kirim', 'cepat']",Pelayanan Bagus
5,"Untuk pengiriman barang, pelayanan bagus dan friendly banget.",JNE,Sulawesi Tenggara,2021-01-21,kirim layan bagus friendly,"['kirim', 'layan', 'bagus', 'friendly']",Pelayanan Bagus
