rating,reviews,company,province,parsed_date
1,Bukan j&t nya yg parah Tapi kurirnya bukan ngantar barang tapi ngajak bantahan sama pelanggan waduhhhh😔😔😔 …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"J&T Cabang ternate paling buruk sudah
Kita p paket dari paling lama di ternate padahal ke weda dekat
Kita pengriman dari sumtra ke jakarta kirim hari itu datangpun hari tapi dari ternate ke weda ni paling lama di ternate😡 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Tidak profesional.
Pelayanan buruk …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"kerja ga becus,dtg kntor bknny siap""antr paket org kita loh bayar ongkir smpe ratusan ribu mlh disrh ambil sndiri🤣🤣mkn tu gaji buta bgst …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"kt pe paket so smpe 1minggu di ternate, mar kurir blm antar2, pi cek di kantor jnt drg blg so pa kurir so bwa, aneh2, kt mo pake kt p barang kong dong kase putar2",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pengantaran paket lama, pelayanan kurang baik sudah jam 11 kantor belum buka",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Paket udah 5 hari ga di antar malah di suruh ambil sendiri,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Sebenarnya kalau boleh jjur , pelayanan nyaa buruk bgtttt,pokonyaa paling burukk drii yg terburukkk,ini fakta yahh,masa paket sya,dri 1 sampai 3 hikang smuaaa",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pelayanan buruk! Di tunggu² tapi gk dtang² alasan katanya nomor saya gk jelas, ga sempat buat antar, nga bertanggung jawab bgt mending tutup!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Paket ditangan kurir berhari"" ga nyampe"" kerumah, diajak keliling pulau berapa puteran emang lama sekali payah",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"sama dengan yang lainnya bintang 1 memang pelayanan j&t di ternate ini payah, mulai dari kurir, hingga admin.. padahal kita bayar itu bayar sdh dengan ongkir nya tapi kita mangalah ambil sendiri di kantor tapi apa? biar barang mereka bilang tidak tau dimana, kok bisa pelayanan bgitu? baru ini sy ketemu ekspedisi seperti itu.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"jnt paling parah se indonesia. pelayanan sangat buruk. tolong dong di tinjau ulang ini jnt pusat
di dalam ruangan kecil, orang2 menunggu ber jam jam.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Kalo belanja online jangan di lewatin sini.
Paket saya di balikin 5 hari berturut-turut
Alasannya nomer telepon tidak sesuai....tai",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"paket so tra antar2, bru pas mo pi ambe paket baku tunggu sampe. da pe karyawan me muka busu satu2",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Kurir nama MH Nurul shakila k spa tu tolong k org hubungi smpe mcm itu ngni tr angka so 2 hari ni we,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"parah bgt, hrus tunggu pelanggan kesal baru diantar, masa paket dioper2 mulu, pdahal tmpat di btn, rumah saya jg sekitar situ, susahnya apa? udh bnyak nomor kurir ngechat sy bilng mau antar paket, tp tdk diantar2 trus malah tunggu pelanggan emosi bru diantar, pdahal dlu tdk sperti ini, parah",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Pelayanan tidak bagus kurir ga jelas paket non cod ga di antar di chat di bilangnya paket cod,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Kita so dua kali pengalaman tara baik dengan J&T di Ternate ini. So bilang mo diantar tapi itu barang tara muncul2 sampai pastiu tunggunya. Alasan kurir banyak yang katanya Tara tahu alamat, so dikasi tanda alamat yang jelas masih tara diantarkan. Memang parah ini pelayanan nya!!!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"sampai sekarang masih bertanya-tanya di situ memang tidak punya kurir atau bagaimana ya, di chat telfon sengaja ga di angkat giliran di balas suruh hubungi orng lain lempar² aja terus... Betul² merugikan paket tidak pernah di antar tiba² di retur haduhh",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Saya pe barang itu so smpe so pgi ambe malah ngoni suru tunggu konfirmasi dri kurir,,,,,ngoni pe mau ini apa,,klo nda bisa antar bilng torng juga bayar ongkir,tpi ngoni kerja nda becus,,,,tutup jo ngoni pe kantor klo nda becus bgini ngoni kerja",JNT,Maluku Utara,2021-01-20 08:34:05.314241
3,"Tidak baik sangat menjengkelkan, org org nya tidak punya etitut, yang kerja malam sering mabuk mabukan dan suka buat keributan",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Kami byr lgsung bukan cod tp pelayan dn jawaban jnt Kalumata sangat tdk memuaskan masa paket saya kata mrk tdk tau d mana aduh saya almt tobona bgm m cari d jnt atas pasti d selatan memang tdk memuaskan males,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Sabtu 26 Agustus 2023 jam 9.05 pagi, Drop Point J&T Kota Ternate masih tutup. Padahal tertera jelas di akun resminya operasional kantor mereka mulai jam 8.00 pagi. Pintu besinya kebuka dikit udag diketok² tpi gk ada yg mau bukain, padahal mereka didalam, kamvret nih yg bertugas di kantor ini.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pegawainya ga cocok Kerja ini , Cocoknya jadi Admin Penipuan ..
Kalo di Tanya banyak kali Alasan nya !",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"asslamualaikum , untuk kurir J&T tolong klw tong p paket so ada , usahakan ngni antr ,, jang ngni ondo tuh paket dlm ngni p kantor situ smpe 2 3 hari , deng tong so tulis alamat sama no hp lengkap itu , tolong ngni hubungi , jng ngni tra …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"KALO NGGA NIAT KERJA GAUSAH KERJA! Paket saya berhari hari ngga diambil! CS J&T juga DONGO saya sbg pembeli gabisa konfirmasi pesanan saya yg ga diambil ambil, harus dari seller yg konfirmasi. KAN GUE YG KLUAR DUIT AS*! EMANG PADA MALES YA LO ORANG!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pesanan sampai tidak pernah dihubungi, di tunggu malah tiba2 dikembalikan brgnya ke pusat, saya sebagai pelanggan yg chat kurir duluan tp tidak dibalas, gimana sie kak? Apakah kurir j&t tidak niat kerja?",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"LAMANYA BUKAN MAIN, klo misal kurang kurir, PERBANYAK! di jawa saja bisa cepat segera di distribusikan oleh kurirnya, masa disini kalo mau cepat harus ke kantornya dan antri lama? Yg benar saja, ayolah menyamakan pelayanan seperti di jawa. …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Kurirnya cape itu. Kalu memang cape kerja mending brenti ajah. Dan 1 kali pak kirir yg terhormat tolong ini kan pekerjaan kalian jadi mau di antar brpa kali pun itu harus kalian antar. Jang sampe Qt GK di ambil Malah di Blang begini begitu lah. Ane emang ya,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Pelayanan buruk sekali pket smpe berhari2 bolak balik kantor tp trada penyelesaian paket entah dimana tra dpat2,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Kurir nya gk ada respon. Expedisi kocak. Tutup aja,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Paket bukanya di antar kok harus di ambil ke kantor...  apa tdk ada kurir yg dipekerjakan???,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Beli di olshop pemberitahuan delay karena sudah reschedule dengan customer. Padahal tidak ada pemberitahuan apa apa dari jnt, kalau malas kirim jangan lalu atas namakan penerima. Bodo sampee",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pertama kali kecewa deng pelayanan yang ada di J&T. Walaupun torang pe paket kalo mo antar di rumah bukang maeng lama padahal status so drop point, tetap mangarti mungkin paket overload jadi tong pe paket tra sesuai status tracking yg ada …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Nama harbulfijar dan sugandi rusman
Kalau kamu gak niat kerja mending mengundurkan diri saja dari pada paket terbengkalai",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Jnt tolong yah lebih suply lagi, paket itu untuk di kirim ke alamat bukan di retur balik ke bandung, costumer marah2 nya ke seller. Klo gk mending tutup saja",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Bad services. Nda jls kurir nda becus,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Pelayanan Sangat buruk sekali,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Paket ga diantar antar. Padahal udah 3 hari keterangannya sudah dalam perjalanan ke alamt tujuan, tau2 cancel.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pelayanan sangat buruk, tidak direkomendasikan.
Lebih baik SI CEPAT ATAU JNE ATAU ID EXPRESS. …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
5,"Simple saja sih...
Klo jasa yg kita gunakan tdk bagus... Mending k lao belanja d jatiland mall dr pada memberikan komentrar yg berlebihan.. Tambah2 dosa 🤭 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,saya selalu pesan barang di shopee. dan ketika barangnya sudah sampai . 2 hri brangnya dithan di sana mngkin dan terpaksa saya harus dtg dan ambil sendiri. pas saya dtg ambil e tutup pdhal masi jam oprasional …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Sangat kecewa dengan pelayanannya. Paket dari shopee sudah masuk dari beberapa hari. Alamat sudah sangat jelas. Tapi barangnya belum di sampai ke alamat saya sampai sekarang. Malah pemberitahuan nya jam 23:30. Paginya di telp tidak ada …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,ini paket mustinya kirim ke tidore ini dikirim ke sofifi udah lapor eh balik di kirim lagi ke sofifi,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Lain kali ajarkan kurir nya tetang sopan santun atau atitude yg baik,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Untuk” olshop stop pke ekspedisi J&T ka,, bukan apa brang so sampe Ternate, di tunggu besok nya seharian sampe ganti hari lg blm di antar jg tong bkin laporan di J&T bru tra lama kurir antar,,",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Untk JNT ternate tengah pelayanan sangat buruk,paket saya tdk pernh diantar sdh berapa kali kejadian sperti ini.bahkan tdk ada konfirmasi sama sekali tiba2 paketnya sdh di krm balik,padahal kan COD kita bayarnya lebih knp hrs kita yg pergi …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,hari ini tgl13 februari paket sy sdh tiba dri kemrin. tpi saya mau ambil bgaimana kalau kantor jnt tobelo tutup dari kerin. alasannya katanya gajinya blum di terima 1 bulan. tolong dong gimana dgn paket kami yg blum kami terima saat ini. …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Paling parah setiap ad paketan harus diambil trs dgn alasan alamat kurang tepat, giliran cod gk diambil malah dibalikin ke penjualnyh dan disitu pun antrinyh lumayan, karna harus ambil sendiri 😓 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Sungguh buruk sekali Service di J&T Ternate ini, kejadian yang di alami oleh saya di kantor pengambilan paket di lingkungan Falajawa 2 sungguh buruk dan arogan para server disitu, saya di bentak dan perlakukan dengan tidak sopan, tidak …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Jasa Pengiriman paling buruk pelayanan nya, karyawan nya makan gaji buta",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Brng sudah drop point, dari siang tapi belum di antar!
Jarak dari j&t ke lokasi hanya 5 menit.
Sistem COD gitu ya? Sudah berapa kali kayak gitu. Pelayanan cacat ga kyak dulu.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Jam di google buka tapi store nya tutup
GAK SESUAI!!!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,sangat buruk pelayanan ekspedisi ini. awal baru ada sangat bagus.. ketika suda menjadi nama yang besar pelayanan sangat buruk. kurir dan admin tidak sopan dalam melayani pengguna jasa,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Dlm jadwal di buka jam 08.00 wit tp ketika di datangi kata karyawan y kantor di buka nnt jam 09.00 wit,  perbaiki jam layanan y yg pasti. Kalau tutupnya tepat waktu giliran buka molor",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Kok aku pesen barang kan cod eh ada yg nelpon aku telpon balik gk masuk aku sms bilang ok dan kpan diantar gk respon sampe brpa hari aku lacak di situ tulis paket diantar ke alamat penerima aku tunggu tunggu gk keluar rumah sedikit pun …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pelayanan nya kurang memuaskan dri resi nya sya cek pket nya talh di krim ke jkt tgl 20 dan bru smpe jkt pda tgl 22 , pmesanan dri tgl 19 smpai di bali tgl 24",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Stiap hari di travking tertulis paket dikirmkan ke alamat penerima, abs itu drop point sdh melewati jam operasional, bsoknya bgtu, dst. Pelayanan buruk, kalau tidak diantr jangan sok2an tulis diantr.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Tolong kinerja nya dong, kmren d kabarin paket saya su sampai. Dong p krywan btnya lagi mo antar atau ambe sndri. Kita minta antr ket sllu sudh mlwti jam oprsional. Shrian ni su tunggu tra d antr lgi. Nga p kerja tu bae² kpa jang sesuka hati.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pelayanan sangat tidak memuaskan.  Paket tidak diantar antar, giliran mau diambil sendiri nungguin dari jam 10-12 siang. Sungguh sangat membuang waktu saya.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Kok bisa ditracking barang sdh sampe ternate. Tp pas dikonfirmasi, katanya paket saya hilang. Kok bisa hilang? katanya gk ada d gudang Ternate, tracking itu hnya scan sj …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Ini jasa ekspedisi tapi barangnya kita sendiri yang harus ngambil di tempatnya, ga bisa tuh nunggu barangnya dianter ke rumah soalnya mo sampe lumutan juga ga bakalan dianterin sama kurir.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Kenapa sih penjual suka skali menyediakan jasa J&T, jelas2 mereka tdk profesional. Byr ongkir mahal tapi barang ambil sendiri, antri lagi. Gk jelas jgn pilih J&T deh bakal menyesal",JNT,Maluku Utara,2021-01-20 08:34:05.314241
2,"Jasah pengiriman, yang di bangga banggakan tapi semakin hari semakin Parah, kemungkinan sudah di kenal maka kerjanya tdk seperti dulu, kala sama expedisi sebelah, pengiriman sangat lamah biasa sampai di tempat 3-4 hari tapi akhir2 ini 8 hari barang belum juga tiba parah-parh percuma nama besar kalau kerjanya tdk profesional",JNT,Maluku Utara,2021-01-20 08:34:05.314241
5,"Di telp awalnya masuk bbrp kali, setelah itu di tolak terus, pelayanan nya tolong ditingkatkan. Selain itu sangat bagus, kurirnya konfirmasi sblum diantar ke rmh. Cepat sampai pula. Secara keseluruhan bagus pelayanannya.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Ternyta JnT di maluku utara samua sama. Barang so ada dr tgl 29 oktober, tp stts drop point trus.
Dri malifut ke kao tu butuh brpa hari?
Klo pelayanan model bgini, mending tutup sj kantornya.",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Barang so sampe ternate 3 hari lalu, tapi dari pihak JNT blg lusa bru bisa ambe, katanya barang blm bongkar. Pelayanan burukkk !",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Kiriman sy koq macet di gdg ternate..kpn dikrm ke jatim..??
sdh sejak tgl 23 ato 24 ..brg blm bergerak sama sekali..",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Paket saya sudah sampai di ternate.
Kurirnya nanya, PAKETNYA MAU DI ANTAR ATAU AMBIL SENDIRI??? JIKA PESANAN COD MAU DITOLAK TOLONG DI BERI ALASANNYA? …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Akhir-akhir ini paket tidak diantar ke rumah dan orang-orang mengantri banyak sekali di kantor untuk mengambil sendiri paketnya..kurir kurang responsif terhadap pelanggan.,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Miris pertama dan terakhir menggunakan jasa J&T.ongkirnya mahal tapi prosesnya murahan kalo paket belum keluar dari karung jangan di input.di aplikasi paket suda di kurir tapi dua hari barang tidak sampai.ke kantor ternyata paket masi di karung belum pembongkaran.🤦🤦🤦.paket dalam karung 4 hari auto rusak baranya.miris🔥🔥🔥🔥 …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,JNT ternate makin parah...tolong di perhatikan untuk di bagian Ternate Selatan...paket sdh tiba 1 minggu lebih tidak di antar2...kurir di hubungi tidak ada respon sama sekali...tidak ada rasa bertanggung jawab,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Parah,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Paket udah dari tanggal 7 Sampek tanggal 11 masih ditahan digudang ini bagaimana kok gak dikirim-kirim. Katanya dipeking tpi kok Sampek 5 harian Peking barang kecil,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"J&T Ternate gak layak buka, pelayanan tambah bobrok. Kurirnya malas dan gak mau nganter paket. Padahal alamat lengkap, di daerah kota, bukan pelosok. Amit amitt!!!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Pelayanan pengambilan barang sangat buruk. Harus mengantri sampai 4 jam baru bisa dapat barang yg cuma paket kecil.. 👎👎👎👎 …,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Paket uda sapampai di Ternate tgl 15 ko sampai saat ini belum ada informas.lelet banget pengurusan nya.,JNT,Maluku Utara,2021-01-20 08:34:05.314241
3,Paket kadang datang cepat kadang lambat sampe 1 atau 2 hari baru paket datang padahal paket su ada di j&t,JNT,Maluku Utara,2021-01-20 08:34:05.314241
2,"Sy cek dlm pngantaran kurir,  ditunggu tdk muncul""...sya k kntor eh.. Mlah msh transit tte tnggu Jga.. Sdh 4 hri loh... Gmn pak!?",JNT,Maluku Utara,2021-01-20 08:34:05.314241
3,"Paket atas nama rianto Ismail ko belum sampai yah ke alamat jln yasim gangsumi
Kel. Makasar timur kec. Ternate tengah  tlng donk ka sudah 9 hari ini",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"J&t ternate paling buruk seburuk2ny dmna2 sy pake j&t tu bagus sekali, berneda dg ternate",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Paket saya non cod ga di antar sama kurir , juga ga return kata penjualnya. Ini paket di kemanain",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,Paket gak diantar kerumah udah padahal udahsatu Minggu diternate,JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Payah pelayanan jelek, masa' tidak ada info dari kurir paket sudah tiba, malah main retur saja,,",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Buruk skalii

Barang so smpe sedari lama tapi butuh waktu smpe 5H baru kaluar untuk di kirim

(BURUKKK",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Mau kirim paket tapi pakek aplikasih j&t, tapi di tolak sama mbak mbaknya🥹 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Sangat Jelek sekali pelayanan nya,, tidak ada info kalau paket saya sudah tiba, tapi main langsung di retur,, 😔😔 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Pengiriman dari bandung kok bisa gagal terus di status pengirimanya ini gimana, niat di antar apa niat disimpan barang saya pak? Di hubungi pihak J&T juga tidak direspon padahal on",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"Sdh 1 mggu lbh brg tidak juga di antr2 ke penerima sistem cod di hub kurang respon, parahhhhh pelayananx",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"PELAYANAN BURUK!!
MAKIN HARI BUKAN MAKIN BAIK MALAH TAMBAH BURUK!!!",JNT,Maluku Utara,2021-01-20 08:34:05.314241
1,"J&T memang...........
Paling parah sedunia....
Kalo sotramau karja tutup saja ekspedisi...
Jang biking orang dara nae😡😡😡😡😡 …",JNT,Maluku Utara,2021-01-20 08:34:05.314241
